Type,Name,X,Y,DX,DY,Angle,Corner Radius,Corner Count
"Square","LEFT: LOWER Short Slot",-37.490,-30.500,2.300,4.800,0.000,1.150,8
"Square","LEFT: LOWER Slot 'AO'",-30.995,-32.989,7.300,2.300,-150.000,1.150,8
"Square","LEFT: LOWER Slot 'Aa'",-24.500,-36.739,7.300,2.300,-90.000,1.150,8
"Square","LEFT: LOWER Slot 'DJ'",-50.481,-36.739,7.300,2.300,-90.000,1.150,8
"Square","LEFT: LOWER Slot 'JO'",-43.985,-40.489,7.300,2.300,30.000,1.150,8
"Square","LEFT: LOWER Slot 'LJ'",-43.985,-47.989,7.300,2.300,150.000,1.150,8
"Square","LEFT: LOWER Slot 'NL'",-30.995,-55.489,7.300,2.300,150.000,1.150,8
"Square","LEFT: LOWER Slot 'OD'",-43.985,-32.989,7.300,2.300,150.000,1.150,8
"Square","LEFT: LOWER Slot 'OL'",-37.490,-44.239,7.300,2.300,-90.000,1.150,8
"Square","LEFT: LOWER Slot 'RN'",-18.005,-62.989,7.300,2.300,150.000,1.150,8
"Square","LEFT: LOWER Slot 'aL'",-30.995,-47.989,7.300,2.300,-150.000,1.150,8
"Square","LEFT: LOWER Slot 'aN'",-24.500,-51.739,7.300,2.300,-90.000,1.150,8
"Square","LEFT: LOWER Slot 'aO'",-30.995,-40.489,7.300,2.300,150.000,1.150,8
"Square","LEFT: LOWER Small Hex Slot (3, 0)",-24.500,-29.239,2.700,3.159,0.000,1.350,2
"Square","LEFT: LOWER: Rectangle 0",-60.490,-17.500,1.300,2.876,0.000,0.000,3
"Square","LEFT: LOWER: Rectangle 1",-60.490,-22.500,1.300,3.776,0.000,0.000,3
"Square","LEFT: LOWER: Rectangle 2",-60.490,-27.500,1.300,2.877,0.000,0.000,3
"Square","LEFT: LOWER: Rectangle 3",-60.490,-32.500,1.300,3.776,0.000,0.000,3
"Square","LEFT: Lower left Rectangle 0",-66.027,-44.546,1.300,3.776,34.006,0.000,3
"Square","LEFT: Lower left Rectangle 1",-62.997,-48.737,1.300,2.877,37.727,0.000,3
"Square","LEFT: Lower left Rectangle 10",-25.648,-75.406,1.300,2.877,71.215,0.000,3
"Square","LEFT: Lower left Rectangle 11",-20.700,-76.912,1.300,2.877,74.936,0.000,3
"Square","LEFT: Lower left Rectangle 12",-15.665,-78.093,1.300,3.776,78.657,0.000,3
"Square","LEFT: Lower left Rectangle 13",-10.564,-78.945,1.300,2.877,82.378,0.000,3
"Square","LEFT: Lower left Rectangle 14",-5.419,-79.464,1.300,2.877,86.099,0.000,3
"Square","LEFT: Lower left Rectangle 2",-59.702,-52.722,1.300,2.877,41.448,0.000,3
"Square","LEFT: Lower left Rectangle 3",-56.154,-56.486,1.300,3.776,45.169,0.000,3
"Square","LEFT: Lower left Rectangle 4",-52.370,-60.011,1.300,2.877,48.890,0.000,3
"Square","LEFT: Lower left Rectangle 5",-48.365,-63.283,1.300,2.877,52.610,0.000,3
"Square","LEFT: Lower left Rectangle 6",-44.156,-66.288,1.300,3.776,56.331,0.000,3
"Square","LEFT: Lower left Rectangle 7",-39.761,-69.014,1.300,2.877,60.052,0.000,3
"Square","LEFT: Lower left Rectangle 8",-35.199,-71.449,1.300,2.877,63.773,0.000,3
"Square","LEFT: Lower left Rectangle 9",-30.488,-73.583,1.300,3.776,67.494,0.000,3
"Square","LEFT: Outer Encoder Slot",-35.060,0.000,2.540,17.800,0.000,0.000,3
"Square","LEFT: UPPER Slot 'aO'",-23.440,65.761,7.300,2.300,-150.000,1.150,8
"Square","LEFT: UPPER Slot 'bO'",-23.440,58.261,7.300,2.300,150.000,1.150,8
"Square","LEFT: UPPER Slot 'cO'",-36.430,58.261,7.300,2.300,30.000,1.150,8
"Square","LEFT: UPPER Slot 'dO'",-29.935,54.511,7.300,2.300,90.000,1.150,8
"Square","LEFT: UPPER: Rectangle 0",-60.490,17.500,1.300,2.876,0.000,0.000,3
"Square","LEFT: UPPER: Rectangle 1",-60.490,22.500,1.300,3.776,0.000,0.000,3
"Square","LEFT: UPPER: Rectangle 2",-60.490,27.500,1.300,2.877,0.000,0.000,3
"Square","LEFT: UPPER: Rectangle 3",-60.490,32.500,1.300,3.776,0.000,0.000,3
"Square","LEFT: Upper Right Rectangle 0",-66.027,44.546,1.300,3.776,-34.006,0.000,3
"Square","LEFT: Upper Right Rectangle 1",-62.997,48.737,1.300,2.877,-37.727,0.000,3
"Square","LEFT: Upper Right Rectangle 10",-25.648,75.406,1.300,2.877,-71.215,0.000,3
"Square","LEFT: Upper Right Rectangle 11",-20.701,76.912,1.300,2.877,-74.936,0.000,3
"Square","LEFT: Upper Right Rectangle 12",-15.666,78.093,1.300,3.776,-78.657,0.000,3
"Square","LEFT: Upper Right Rectangle 2",-59.701,52.722,1.300,2.877,-41.448,0.000,3
"Square","LEFT: Upper Right Rectangle 3",-56.154,56.486,1.300,3.776,-45.169,0.000,3
"Square","LEFT: Upper Right Rectangle 4",-52.370,60.011,1.300,2.877,-48.889,0.000,3
"Square","LEFT: Upper Right Rectangle 5",-48.365,63.283,1.300,2.877,-52.610,0.000,3
"Square","LEFT: Upper Right Rectangle 6",-44.156,66.288,1.300,3.776,-56.331,0.000,3
"Square","LEFT: Upper Right Rectangle 7",-39.761,69.014,1.300,2.877,-60.052,0.000,3
"Square","LEFT: Upper Right Rectangle 8",-35.199,71.449,1.300,2.877,-63.773,0.000,3
"Square","LEFT: Upper Right Rectangle 9",-30.488,73.583,1.300,3.776,-67.494,0.000,3
"Square","RIGHT: Inner Encoder Slot",32.140,0.000,2.540,17.800,0.000,0.000,3
"Square","RIGHT: LOWER Short Slot",37.490,-30.500,2.300,4.800,0.000,1.150,8
"Square","RIGHT: LOWER Slot 'AO'",30.995,-32.989,7.300,2.300,150.000,1.150,8
"Square","RIGHT: LOWER Slot 'Aa'",24.500,-36.739,7.300,2.300,90.000,1.150,8
"Square","RIGHT: LOWER Slot 'DJ'",50.481,-36.739,7.300,2.300,90.000,1.150,8
"Square","RIGHT: LOWER Slot 'JO'",43.985,-40.489,7.300,2.300,-30.000,1.150,8
"Square","RIGHT: LOWER Slot 'LJ'",43.985,-47.989,7.300,2.300,-150.000,1.150,8
"Square","RIGHT: LOWER Slot 'NL'",30.995,-55.489,7.300,2.300,-150.000,1.150,8
"Square","RIGHT: LOWER Slot 'OD'",43.985,-32.989,7.300,2.300,-150.000,1.150,8
"Square","RIGHT: LOWER Slot 'OL'",37.490,-44.239,7.300,2.300,90.000,1.150,8
"Square","RIGHT: LOWER Slot 'RN'",18.005,-62.989,7.300,2.300,-150.000,1.150,8
"Square","RIGHT: LOWER Slot 'aL'",30.995,-47.989,7.300,2.300,150.000,1.150,8
"Square","RIGHT: LOWER Slot 'aN'",24.500,-51.739,7.300,2.300,90.000,1.150,8
"Square","RIGHT: LOWER Slot 'aO'",30.995,-40.489,7.300,2.300,-150.000,1.150,8
"Square","RIGHT: LOWER Small Hex Slot (3, 0)",24.500,-29.239,2.700,3.159,0.000,1.350,2
